q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions are named (visual search, size and fit optimization, merchandising and marketing), the language is entirely future-oriented ('will refine,' 'will evaluate') with no measurable outcomes, timelines, or evidence of current deployment.",10c0f69f,Mytheresa,2022,56,tier_1_and_2,LuxAnnualReport2022.pdf,annual_report,claude-sonnet-4-6,"While we have been able to build our capabilities in house, we will evaluate partnerships, alliances and acquisition opportunities that enable new go-to-market strategies to further our reach and customer loyalty. Additionally, by leveraging advancements in artificial intelligence and machine learni",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions are named (visual search, size and fit optimization, merchandising and marketing), the language is entirely future-tense ('we will refine') with no measurable outcomes, timelines, or evidence of current deployment.",d8c9329c,Mytheresa,2022,56,tier_1_and_2,LuxAnnualReport2022.pdf,annual_report,claude-sonnet-4-6,"Additionally, by leveraging advancements in artificial intelligence and machine learning, we will refine our merchandising and marketing capabilities to incorporate visual search capabilities and enhance our size and fit optimization. Investment in Profitable Growth Opportunities. We continually eva",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a vague future topic area in a biographical description of an executive's prior role, with no specific application, measurable outcome, or evidence of deployment.",513b8a27,Mytheresa,2022,77,tier1,LuxAnnualReport2022.pdf,annual_report,claude-sonnet-4-6,"Tesla, Inc. in Palo Alto, California, as Vice President Global Supply Chain. Prior to his departure from Tesla in December 2020, he was actively involved in helping to develop future global topics such as mobility, energy, artificial intelligence and Industry 4.0.",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a vague future topic area that an executive was 'involved in helping to develop,' with no specific application, measurable outcome, or evidence of deployment.",4889caa9,Mytheresa,2022,77,tier1,LuxAnnualReport2022.pdf,annual_report,claude-sonnet-4-6,"in Palo Alto, California, as Vice President Global Supply Chain. Prior to his departure from Tesla in December 2020, he was actively involved in helping to develop future global topics such as mobility, energy, artificial intelligence and Industry 4.0. Previously, Sascha Zahnd worked for six years a",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a broad future topic area in the context of a board member's biography, with no specific application, measurable outcome, or evidence of deployment.",fa512915,Mytheresa,2022,77,tier1,LuxAnnualReport2022.pdf,annual_report,claude-sonnet-4-6,"Prior to his departure from Tesla in December 2020, he was actively involved in helping to develop future global topics such as mobility, energy, artificial intelligence and Industry 4.0. Previously, Sascha Zahnd worked for six years at ETA SA/Swatch Group, where as a member of the Executive Board h",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI/ML is mentioned only as a vague future possibility ('In the future, these may include') with no specific application, measurable outcome, or evidence of current deployment.",b807680b,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"To minimize the risk of disruption during this upgrade, we instituted a modular approach that allows us to migrate one capability at a time. We also continuously invest in and implement, significant modifications and upgrades to our information technology systems and procedures, including replacing ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage only vaguely references AI/ML as a possible future consideration ('In the future, these may include') with no specific application, measurable outcome, or evidence of current deployment.",925ef406,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"We also continuously invest in and implement, significant modifications and upgrades to our information technology systems and procedures, including replacing legacy systems with successor systems, making changes to legacy systems or acquiring new systems with new functionality, hiring employees wit",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage is entirely forward-looking risk disclosure language ('in the future,' 'may include') with no specific business functions, measurable outcomes, or evidence of current AI deployment.",6df4f40e,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"In the future, these may include new software applications or related services based on artificial intelligence or machine learning. These implementations, modifications and upgrades may not result in productivity improvements at a level that outweighs the costs of implementation, or at all. These n",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"This passage is a generic risk disclosure about AI technologies in hypothetical/future terms, naming no specific business function, measurable outcome, or evidence of current deployment.",7bcef77c,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"These implementations, modifications and upgrades may not result in productivity improvements at a level that outweighs the costs of implementation, or at all. These new technologies, including artificial intelligence technologies, may also generate output that is misleading, insecure, inaccurate, h",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"This passage is a generic risk disclosure about AI technologies in hypothetical/future terms, naming no specific business function, measurable outcome, or evidence of current deployment.",993f7b0a,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"These new technologies, including artificial intelligence technologies, may also generate output that is misleading, insecure, inaccurate, harmful, or otherwise flawed, which may harm our reputation, business, or customers, or expose us to legal liability. We may be exposed to competitive risks rela",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage is a generic risk disclosure that mentions AI only in passing as a competitive threat, with no specific business function, measurable outcome, or evidence of current deployment.",d7db1e99,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"We may be exposed to competitive risks related to the adoption and application of new technologies by established market participants or new entrants, start-up companies and others. Additionally, difficulties with implementing new technology systems, delays in our timeline for planned improvements, ",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While IT and data management are named as functions, the passage is entirely forward-looking risk disclosure with no measurable outcomes and no evidence of current AI deployment, only speculative future disruption.",16508555,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"Additionally, difficulties with implementing new technology systems, delays in our timeline for planned improvements, significant system failures, or our inability to successfully modify our information systems to respond to changes in our business needs may cause disruptions in our business operati",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage discusses AI only in abstract, future-oriented terms as a general disruptive force and regulatory concern, naming no specific business function, measurable outcome, or evidence of current deployment.",6d8df2b6,Mytheresa,2023,29,tier1,LuxAnnualReport2023.pdf,annual_report,claude-sonnet-4-6,"New technologies, including those based on artificial intelligence, can provide more immediate information technology and data management solutions and responses than traditional tools. Over time, the accuracy of these tools and their ability to handle complex tasks will improve, which may be disrup",no,,
