q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under Step 2(a) as the passage exclusively describes Board-level training on artificial intelligence as a governance topic, with no named AI application or operational deployment referenced.",1c71bcb7,Moonpig,2024,103,tier1,Moonpig_2024.pdf,annual_report,claude-sonnet-4-6,"Additional training is available on request, where appropriate, so that Directors can update their skills and knowledge as applicable. During FY24, the Board requested training on artificial intelligence, which was delivered during the year. No other training needs were identified during this year’s",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under Step 2(a) as the passage exclusively describes Board training on artificial intelligence as a governance topic, with no named AI application or operational deployment.",1310e483,Moonpig,2024,103,tier1,Moonpig_2024.pdf,annual_report,claude-sonnet-4-6,"During FY24, the Board requested training on artificial intelligence, which was delivered during the year. No other training needs were identified during this year’s Board evaluation. Board evaluation During the year, the Committee undertook its first externally-facilitated Board evaluation which is",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage is a risk disclosure describing AI as a potential future industry threat (generative AI's impact on search engine marketing), with no named deployed AI application and no measurable outcomes, triggering automatic Symbolic classification under Step 2 criterion (c).",dcf0e73b,Moonpig,2025,66,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"Horizon scanning for emerging risks is performed as an integral part of the risk management process, with input from risk owners across the business, review by the Executive Committee and approval by the Board, taking account of advice from the Audit Committee. Examples of emerging risks that we con",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only risk disclosure commentary about potential future AI impacts on search engine marketing and competitive dynamics, with no named deployed AI application, no measurable outcomes, and no current deployment — matching automatic Symbolic category (c) and scoring 0 across all diagnostic questions.",05401626,Moonpig,2025,66,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"Examples of emerging risks that we continue to monitor include: • The pace of technological change in AI. While current developments present significant opportunities, we remain vigilant to future advancements, such as the impact of generative AI on search engine marketing, that could alter customer",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references generative AI only as a future risk to search engine marketing dynamics, with no named deployed application, no measurable outcomes, and purely forward-looking risk-disclosure framing — matching automatic Symbolic category (c) and (d).",9ac6ef84,Moonpig,2025,66,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"While current developments present significant opportunities, we remain vigilant to future advancements, such as the impact of generative AI on search engine marketing, that could alter customer behaviour or reshape competitive dynamics. • The possibility that physical greeting cards might become le",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under Step 2(a) — the passage exclusively describes Board training on artificial intelligence as a governance topic, with no named AI application or operational deployment referenced.",d15edece,Moonpig,2025,102,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"All Directors are required to complete our annual compliance training modules covering a range of subjects including anti-bribery and anti-corruption, anti-money laundering, data protection and anti-modern slavery. Additional training is available on request, where appropriate, so that Directors can",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under Step 2(a) as the passage exclusively describes Board training on artificial intelligence as a governance topic, with no named AI application or operational deployment.",4d867615,Moonpig,2025,102,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"Additional training is available on request, where appropriate, so that Directors can update their skills and knowledge as applicable. During FY25, the Board requested training on artificial intelligence, which was delivered during the year. No other training needs were identified during this year’s",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under Step 2(a) as the passage exclusively describes Board training on artificial intelligence as a governance topic, with no named AI application or operational deployment referenced.",0f504084,Moonpig,2025,102,tier1,Moonpig_2025.pdf,annual_report,claude-sonnet-4-6,"During FY25, the Board requested training on artificial intelligence, which was delivered during the year. No other training needs were identified during this year’s Board evaluation. Board evaluation During the year, the Committee undertook an internally-facilitated Board evaluation which is descri",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"Although named AI functions are referenced (visual search, size and fit optimisation), the passage is entirely future-tense ('we will refine', 'we will evaluate'), with no evidence of current deployment and no measurable outcomes, yielding a score of 1 which falls within the Symbolic range.",8f2eb6b0,Mytheresa,2021,49,tier_1_and_2,LuxAnnualReport2021.pdf,annual_report,claude-sonnet-4-6,"As we scale, our global data repository grows turning the buying process into a data enhanced science. While we have been able to build our capabilities in house, we will evaluate partnerships, alliances and acquisition opportunities that enable new go-to-market strategies to further our reach and c",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"Although specific AI applications are named (visual search, size and fit optimisation), the passage is entirely future-tense ('we will refine', 'we will evaluate'), indicating no current deployment, and no measurable outcomes are provided, yielding a score of 1 which falls within the Symbolic range.",4d49ebc4,Mytheresa,2021,49,tier_1_and_2,LuxAnnualReport2021.pdf,annual_report,claude-sonnet-4-6,"While we have been able to build our capabilities in house, we will evaluate partnerships, alliances and acquisition opportunities that enable new go-to-market strategies to further our reach and customer loyalty. Additionally, by leveraging advancements in artificial intelligence and machine learni",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"Although named AI functions are present (visual search, size and fit optimisation), the passage is entirely future-tense ('we will refine'), indicating no current deployment, and no measurable outcomes are provided, yielding a score of 1 which falls within the Symbolic range.",237532f0,Mytheresa,2021,49,tier_1_and_2,LuxAnnualReport2021.pdf,annual_report,claude-sonnet-4-6,"Additionally, by leveraging advancements in artificial intelligence and machine learning, we will refine our merchandising and marketing capabilities to incorporate visual search capabilities and enhance our size and fit optimization. 49",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"This passage describes a board member's prior involvement with AI topics at a previous employer (Tesla), triggering the automatic Symbolic classification under Step 2(e) — biography reference — with no named AI application or operational deployment described.",3969c1d9,Mytheresa,2021,66,tier1,LuxAnnualReport2021.pdf,annual_report,claude-sonnet-4-6,"Tesla, Inc. in Palo Alto, California, as Vice President Global Supply Chain. Prior to his departure from Tesla in December 2020, he was actively involved in helping to develop future global topics such as mobility, energy, artificial intelligence and Industry 4.0.",no,,
